booking_id,customer_id,vehicle_id,hub_id,booking_date,start_date,end_date,package,rental_plan,charger_opted,amount,status,renewed,tenure_days,is_repeat,days_since_last_booking,booking_hour,booking_day_of_week,booking_month,is_weekend,first_name,last_name,phone,email,signup_date,kyc_status,city,referral_agent_id,model,status_vehicle,hub_id_vehicle,battery_id,charger_type,registration_date,hub_name,city_hub,capacity,latitude,longitude
600,102,125,2,2025-10-20 18:38:23,2025-10-21,2025-11-20,1 Month,Daily,True,3929,overdue,False,30,1,44.0,18,0,10,0,Deepak,Pandey,6946475481,deepakpandey101@yahoo.com,2025-12-07 17:19:50,verified,Bangalore,3.0,TVS iQube,deployed,2,BAT-QM9399,Hub Charger,2025-12-31,Whitefield Hub,Bangalore,25,12.9698,77.75
674,102,74,1,2025-10-31 21:13:38,2025-11-01,2026-01-30,3 Months,Weekly,True,7911,completed,False,90,1,11.0,21,4,10,0,Deepak,Pandey,6946475481,deepakpandey101@yahoo.com,2025-12-07 17:19:50,verified,Bangalore,3.0,Ather 450X,deployed,1,BAT-LS9243,CCS2 DC,2026-04-25,Koramangala Hub,Bangalore,30,12.9352,77.6245
885,102,13,6,2025-12-10 14:37:51,2025-12-11,2026-01-10,1 Month,Monthly,False,4116,active,False,30,1,39.0,14,2,12,0,Deepak,Pandey,6946475481,deepakpandey101@yahoo.com,2025-12-07 17:19:50,verified,Bangalore,3.0,Ather 450X,deployed,6,BAT-FI5893,Portable,2025-05-04,HITEC City Hub,Hyderabad,20,17.4435,78.3772
1435,102,139,1,2026-03-19 17:47:07,2026-03-22,2026-04-21,1 Month,Weekly,False,3131,active,False,30,1,99.0,17,3,3,0,Deepak,Pandey,6946475481,deepakpandey101@yahoo.com,2025-12-07 17:19:50,verified,Bangalore,3.0,Ola S1 Pro,idle,1,BAT-NN4094,CCS2 DC,2026-05-19,Koramangala Hub,Bangalore,30,12.9352,77.6245
1556,102,117,2,2026-04-10 21:09:49,2026-04-11,2026-05-11,1 Month,Monthly,False,4397,completed,False,30,1,22.0,21,4,4,0,Deepak,Pandey,6946475481,deepakpandey101@yahoo.com,2025-12-07 17:19:50,verified,Bangalore,3.0,Ola S1 Pro,idle,2,BAT-EA5268,Portable,2026-03-21,Whitefield Hub,Bangalore,25,12.9698,77.75
473,103,39,1,2025-09-27 19:48:19,2025-09-30,2025-12-29,3 Months,Weekly,False,6626,completed,False,90,1,,19,5,9,1,Priya,Das,8072697598,priya_das102@outlook.com,2025-08-11 09:57:06,verified,Delhi,,TVS iQube,deployed,1,BAT-FY1256,Type 2 AC,2026-01-01,Koramangala Hub,Bangalore,30,12.9352,77.6245
817,103,123,4,2025-11-27 10:21:37,2025-11-28,2026-11-28,12 Months,Monthly,False,14704,completed,False,365,1,60.0,10,3,11,0,Priya,Das,8072697598,priya_das102@outlook.com,2025-08-11 09:57:06,verified,Delhi,,Ola S1 Pro,maintenance,4,BAT-TS3708,Type 2 AC,2025-02-16,Dwarka Hub,Delhi,22,28.5921,77.046
837,103,32,3,2025-12-02 22:20:12,2025-12-05,2026-03-05,3 Months,Monthly,False,5262,completed,False,90,1,5.0,22,1,12,0,Priya,Das,8072697598,priya_das102@outlook.com,2025-08-11 09:57:06,verified,Delhi,,Bounce Infinity,deployed,3,BAT-RO5537,CCS2 DC,2025-12-12,Connaught Place Hub,Delhi,20,28.6315,77.2167
855,103,142,4,2025-12-05 11:34:57,2025-12-07,2026-06-05,6 Months,Monthly,False,10581,active,False,180,1,2.0,11,4,12,0,Priya,Das,8072697598,priya_das102@outlook.com,2025-08-11 09:57:06,verified,Delhi,,TVS iQube,idle,4,BAT-BV4683,Hub Charger,2025-11-29,Dwarka Hub,Delhi,22,28.5921,77.046
901,103,105,4,2025-12-12 22:31:13,2025-12-15,2026-03-15,3 Months,Weekly,False,7587,active,False,90,1,7.0,22,4,12,0,Priya,Das,8072697598,priya_das102@outlook.com,2025-08-11 09:57:06,verified,Delhi,,Bounce Infinity,deployed,4,BAT-TA3888,CCS2 DC,2025-11-02,Dwarka Hub,Delhi,22,28.5921,77.046
1255,103,53,7,2026-02-15 05:50:23,2026-02-18,2026-05-19,3 Months,Monthly,True,7869,cancelled,False,90,1,64.0,5,6,2,1,Priya,Das,8072697598,priya_das102@outlook.com,2025-08-11 09:57:06,verified,Delhi,,Bounce Infinity,deployed,7,BAT-WK8069,Type 2 AC,2025-07-17,Gachibowli Hub,Hyderabad,15,17.4401,78.3489
493,104,127,5,2025-09-30 07:12:03,2025-10-03,2026-04-01,6 Months,Monthly,True,12410,completed,False,180,1,,7,1,9,0,Pallavi,Gupta,9694716380,pgupta103@hotmail.com,2026-03-23 08:24:07,verified,Delhi,,Hero Vida,deployed,5,BAT-EQ2461,Portable,2025-03-07,Andheri Hub,Mumbai,18,19.1136,72.8697
1497,104,16,1,2026-03-30 02:27:42,2026-03-31,2026-04-30,1 Month,Weekly,False,4170,completed,False,30,1,180.0,2,0,3,0,Pallavi,Gupta,9694716380,pgupta103@hotmail.com,2026-03-23 08:24:07,verified,Delhi,,Ather 450X,deployed,1,BAT-MF1680,Portable,2025-01-13,Koramangala Hub,Bangalore,30,12.9352,77.6245
449,105,7,1,2025-09-21 18:17:49,2025-09-22,2025-10-22,1 Month,Daily,False,3753,completed,True,30,1,,18,6,9,1,Deepak,Bansal,9657400895,deepak104@protonmail.com,2026-05-11 18:14:38,verified,Hyderabad,,Ola S1 Pro,idle,1,BAT-YB4160,Type 2 AC,2025-01-04,Koramangala Hub,Bangalore,30,12.9352,77.6245
463,105,40,3,2025-09-24 17:34:53,2025-09-27,2025-12-26,3 Months,Weekly,True,7956,active,False,90,1,2.0,17,2,9,0,Deepak,Bansal,9657400895,deepak104@protonmail.com,2026-05-11 18:14:38,verified,Hyderabad,,TVS iQube,deployed,3,BAT-JQ2682,CCS2 DC,2025-04-25,Connaught Place Hub,Delhi,20,28.6315,77.2167
722,105,142,4,2025-11-11 20:37:55,2025-11-12,2025-12-12,1 Month,Weekly,False,3634,completed,False,30,1,48.0,20,1,11,0,Deepak,Bansal,9657400895,deepak104@protonmail.com,2026-05-11 18:14:38,verified,Hyderabad,,TVS iQube,idle,4,BAT-BV4683,Hub Charger,2025-11-29,Dwarka Hub,Delhi,22,28.5921,77.046
863,105,4,5,2025-12-07 03:24:32,2025-12-10,2026-01-09,1 Month,Monthly,True,4152,cancelled,False,30,1,25.0,3,6,12,1,Deepak,Bansal,9657400895,deepak104@protonmail.com,2026-05-11 18:14:38,verified,Hyderabad,,Ola S1 Pro,deployed,5,BAT-UX7681,Type 2 AC,2025-03-06,Andheri Hub,Mumbai,18,19.1136,72.8697
1349,105,20,3,2026-03-04 18:25:27,2026-03-06,2026-09-02,6 Months,Monthly,False,10237,active,False,180,1,87.0,18,2,3,0,Deepak,Bansal,9657400895,deepak104@protonmail.com,2026-05-11 18:14:38,verified,Hyderabad,,Ola S1 Pro,maintenance,3,BAT-VJ8939,CCS2 DC,2025-07-18,Connaught Place Hub,Delhi,20,28.6315,77.2167
1375,105,24,2,2026-03-09 04:12:02,2026-03-10,2026-09-06,6 Months,Weekly,False,10718,completed,True,180,1,4.0,4,0,3,0,Deepak,Bansal,9657400895,deepak104@protonmail.com,2026-05-11 18:14:38,verified,Hyderabad,,Ather 450X,deployed,2,BAT-ND1625,Type 2 AC,2026-01-08,Whitefield Hub,Bangalore,25,12.9698,77.75
1430,105,28,3,2026-03-19 01:55:21,2026-03-20,2027-03-20,12 Months,Weekly,False,11671,overdue,False,365,1,9.0,1,3,3,0,Deepak,Bansal,9657400895,deepak104@protonmail.com,2026-05-11 18:14:38,verified,Hyderabad,,Ather 450X,deployed,3,BAT-JX3670,Type 2 AC,2026-03-15,Connaught Place Hub,Delhi,20,28.6315,77.2167
1822,105,64,5,2026-05-28 06:05:23,2026-05-29,2026-06-28,1 Month,Monthly,True,4700,active,False,30,1,70.0,6,3,5,0,Deepak,Bansal,9657400895,deepak104@protonmail.com,2026-05-11 18:14:38,verified,Hyderabad,,Ola S1 Pro,deployed,5,BAT-TG1904,Hub Charger,2025-10-04,Andheri Hub,Mumbai,18,19.1136,72.8697
420,106,16,1,2025-09-16 16:26:11,2025-09-17,2025-12-16,3 Months,Weekly,True,6816,overdue,False,90,0,,16,1,9,0,Arjun,Bansal,6940552700,arjun.bansal105@gmail.com,2025-07-29 02:19:00,verified,Bangalore,15.0,Ather 450X,deployed,1,BAT-MF1680,Portable,2025-01-13,Koramangala Hub,Bangalore,30,12.9352,77.6245
61,107,125,2,2025-07-12 23:41:10,2025-07-14,2026-07-14,12 Months,Monthly,False,14113,active,False,365,1,,23,5,7,1,Ritu,Shah,7590505275,ritushah106@yahoo.com,2026-01-31 00:54:06,verified,Delhi,,TVS iQube,deployed,2,BAT-QM9399,Hub Charger,2025-12-31,Whitefield Hub,Bangalore,25,12.9698,77.75
383,107,133,4,2025-09-10 11:16:42,2025-09-11,2025-10-11,1 Month,Weekly,True,5377,completed,False,30,1,59.0,11,2,9,0,Ritu,Shah,7590505275,ritushah106@yahoo.com,2026-01-31 00:54:06,verified,Delhi,,Ather 450X,idle,4,BAT-PL1656,CCS2 DC,2025-07-14,Dwarka Hub,Delhi,22,28.5921,77.046
1072,107,39,1,2026-01-11 13:24:22,2026-01-13,2026-04-13,3 Months,Daily,False,5480,overdue,False,90,1,123.0,13,6,1,1,Ritu,Shah,7590505275,ritushah106@yahoo.com,2026-01-31 00:54:06,verified,Delhi,,TVS iQube,deployed,1,BAT-FY1256,Type 2 AC,2026-01-01,Koramangala Hub,Bangalore,30,12.9352,77.6245
1141,107,20,3,2026-01-24 20:07:30,2026-01-26,2026-04-26,3 Months,Monthly,False,5671,active,False,90,1,13.0,20,5,1,1,Ritu,Shah,7590505275,ritushah106@yahoo.com,2026-01-31 00:54:06,verified,Delhi,,Ola S1 Pro,maintenance,3,BAT-VJ8939,CCS2 DC,2025-07-18,Connaught Place Hub,Delhi,20,28.6315,77.2167
1694,107,38,2,2026-05-09 00:24:54,2026-05-11,2026-06-10,1 Month,Monthly,False,2927,completed,False,30,1,104.0,0,5,5,1,Ritu,Shah,7590505275,ritushah106@yahoo.com,2026-01-31 00:54:06,verified,Delhi,,TVS iQube,deployed,2,BAT-OL2751,CCS2 DC,2025-07-24,Whitefield Hub,Bangalore,25,12.9698,77.75
288,109,130,3,2025-08-25 08:51:17,2025-08-28,2025-09-27,1 Month,Monthly,False,2401,overdue,False,30,1,,8,0,8,0,Vihaan,Malhotra,8681949355,vmalhotra108@hotmail.com,2025-10-11 12:14:44,verified,Delhi,7.0,TVS iQube,idle,3,BAT-AY7142,Portable,2026-04-04,Connaught Place Hub,Delhi,20,28.6315,77.2167
453,109,82,8,2025-09-22 08:10:22,2025-09-24,2025-12-23,3 Months,Monthly,False,7058,overdue,False,90,1,27.0,8,0,9,0,Vihaan,Malhotra,8681949355,vmalhotra108@hotmail.com,2025-10-11 12:14:44,verified,Delhi,7.0,Ather 450X,deployed,8,BAT-ZQ6901,CCS2 DC,2025-03-10,Hinjawadi Hub,Pune,18,18.5912,73.739
904,109,86,7,2025-12-13 07:26:14,2025-12-16,2026-01-15,1 Month,Monthly,False,3787,completed,False,30,1,81.0,7,5,12,1,Vihaan,Malhotra,8681949355,vmalhotra108@hotmail.com,2025-10-11 12:14:44,verified,Delhi,7.0,Bounce Infinity,deployed,7,BAT-CK3588,Portable,2026-02-15,Gachibowli Hub,Hyderabad,15,17.4401,78.3489
916,109,101,1,2025-12-15 06:34:35,2025-12-17,2026-06-15,6 Months,Weekly,True,12362,overdue,False,180,1,1.0,6,0,12,0,Vihaan,Malhotra,8681949355,vmalhotra108@hotmail.com,2025-10-11 12:14:44,verified,Delhi,7.0,Hero Vida,idle,1,BAT-BA3819,Portable,2025-10-11,Koramangala Hub,Bangalore,30,12.9352,77.6245
980,109,17,4,2025-12-28 09:48:19,2025-12-29,2026-12-29,12 Months,Monthly,False,12017,completed,False,365,1,13.0,9,6,12,1,Vihaan,Malhotra,8681949355,vmalhotra108@hotmail.com,2025-10-11 12:14:44,verified,Delhi,7.0,Ather 450X,deployed,4,BAT-DY8952,Type 2 AC,2026-04-30,Dwarka Hub,Delhi,22,28.5921,77.046
1060,109,121,4,2026-01-10 01:48:35,2026-01-11,2026-02-10,1 Month,Monthly,False,3400,active,False,30,1,12.0,1,5,1,1,Vihaan,Malhotra,8681949355,vmalhotra108@hotmail.com,2025-10-11 12:14:44,verified,Delhi,7.0,Hero Vida,idle,4,BAT-TN1544,CCS2 DC,2025-05-22,Dwarka Hub,Delhi,22,28.5921,77.046
1482,109,25,8,2026-03-27 17:42:44,2026-03-28,2026-04-27,1 Month,Monthly,False,3576,completed,True,30,1,76.0,17,4,3,0,Vihaan,Malhotra,8681949355,vmalhotra108@hotmail.com,2025-10-11 12:14:44,verified,Delhi,7.0,Bounce Infinity,deployed,8,BAT-XG4006,CCS2 DC,2025-08-02,Hinjawadi Hub,Pune,18,18.5912,73.739
1814,109,78,1,2026-05-26 17:52:49,2026-05-29,2026-06-28,1 Month,Weekly,False,2587,active,False,30,1,60.0,17,1,5,0,Vihaan,Malhotra,8681949355,vmalhotra108@hotmail.com,2025-10-11 12:14:44,verified,Delhi,7.0,Ola S1 Pro,deployed,1,BAT-CJ7327,Hub Charger,2025-02-10,Koramangala Hub,Bangalore,30,12.9352,77.6245
208,110,105,4,2025-08-11 06:18:37,2025-08-13,2026-08-13,12 Months,Weekly,False,11352,overdue,False,365,1,,6,0,8,0,Sunil,Chauhan,6113086622,sunil109@protonmail.com,2026-06-17 13:30:48,pending,Delhi,,Bounce Infinity,deployed,4,BAT-TA3888,CCS2 DC,2025-11-02,Dwarka Hub,Delhi,22,28.5921,77.046
446,110,48,4,2025-09-20 23:06:20,2025-09-21,2025-12-20,3 Months,Monthly,False,5635,cancelled,False,90,1,40.0,23,5,9,1,Sunil,Chauhan,6113086622,sunil109@protonmail.com,2026-06-17 13:30:48,pending,Delhi,,TVS iQube,deployed,4,BAT-XL7032,Portable,2026-05-02,Dwarka Hub,Delhi,22,28.5921,77.046
939,110,127,5,2025-12-20 09:51:01,2025-12-21,2026-01-20,1 Month,Weekly,False,2177,completed,False,30,1,90.0,9,5,12,1,Sunil,Chauhan,6113086622,sunil109@protonmail.com,2026-06-17 13:30:48,pending,Delhi,,Hero Vida,deployed,5,BAT-EQ2461,Portable,2025-03-07,Andheri Hub,Mumbai,18,19.1136,72.8697
1320,110,112,1,2026-02-28 02:42:36,2026-03-01,2026-08-28,6 Months,Weekly,False,9012,active,False,180,1,69.0,2,5,2,1,Sunil,Chauhan,6113086622,sunil109@protonmail.com,2026-06-17 13:30:48,pending,Delhi,,Hero Vida,deployed,1,BAT-HI7616,Hub Charger,2025-06-24,Koramangala Hub,Bangalore,30,12.9352,77.6245
1364,110,44,4,2026-03-07 09:31:40,2026-03-10,2027-03-10,12 Months,Monthly,True,13970,active,False,365,1,7.0,9,5,3,1,Sunil,Chauhan,6113086622,sunil109@protonmail.com,2026-06-17 13:30:48,pending,Delhi,,Hero Vida,idle,4,BAT-RR1045,Portable,2025-01-13,Dwarka Hub,Delhi,22,28.5921,77.046
331,112,140,8,2025-09-02 15:45:03,2025-09-03,2025-12-02,3 Months,Monthly,False,6345,active,False,90,1,,15,1,9,0,Kiara,Tiwari,8061023594,kiaratiwari111@yahoo.com,2026-04-24 04:33:55,verified,Pune,10.0,Ola S1 Pro,deployed,8,BAT-GW2589,Portable,2025-10-05,Hinjawadi Hub,Pune,18,18.5912,73.739
1313,112,50,1,2026-02-26 18:31:37,2026-02-27,2026-03-29,1 Month,Weekly,False,4441,completed,False,30,1,177.0,18,3,2,0,Kiara,Tiwari,8061023594,kiaratiwari111@yahoo.com,2026-04-24 04:33:55,verified,Pune,10.0,Ather 450X,deployed,1,BAT-ZI5332,CCS2 DC,2026-05-07,Koramangala Hub,Bangalore,30,12.9352,77.6245
1436,112,24,2,2026-03-19 18:57:28,2026-03-20,2026-06-18,3 Months,Daily,False,5464,completed,False,90,1,21.0,18,3,3,0,Kiara,Tiwari,8061023594,kiaratiwari111@yahoo.com,2026-04-24 04:33:55,verified,Pune,10.0,Ather 450X,deployed,2,BAT-ND1625,Type 2 AC,2026-01-08,Whitefield Hub,Bangalore,25,12.9698,77.75
1558,112,149,5,2026-04-10 22:42:27,2026-04-11,2026-10-08,6 Months,Monthly,False,8327,completed,False,180,1,22.0,22,4,4,0,Kiara,Tiwari,8061023594,kiaratiwari111@yahoo.com,2026-04-24 04:33:55,verified,Pune,10.0,Bounce Infinity,deployed,5,BAT-PM4148,CCS2 DC,2025-12-28,Andheri Hub,Mumbai,18,19.1136,72.8697
1559,112,72,5,2026-04-11 08:54:08,2026-04-14,2026-07-13,3 Months,Monthly,True,8211,completed,True,90,1,0.0,8,5,4,1,Kiara,Tiwari,8061023594,kiaratiwari111@yahoo.com,2026-04-24 04:33:55,verified,Pune,10.0,Ola S1 Pro,deployed,5,BAT-DX8736,Hub Charger,2025-08-09,Andheri Hub,Mumbai,18,19.1136,72.8697
1702,112,30,8,2026-05-11 05:37:34,2026-05-12,2026-06-11,1 Month,Monthly,False,2809,completed,False,30,1,29.0,5,0,5,0,Kiara,Tiwari,8061023594,kiaratiwari111@yahoo.com,2026-04-24 04:33:55,verified,Pune,10.0,Hero Vida,deployed,8,BAT-KA5725,Hub Charger,2025-02-22,Hinjawadi Hub,Pune,18,18.5912,73.739
1828,112,128,4,2026-05-28 23:42:41,2026-05-30,2027-05-30,12 Months,Monthly,True,12270,overdue,False,365,1,17.0,23,3,5,0,Kiara,Tiwari,8061023594,kiaratiwari111@yahoo.com,2026-04-24 04:33:55,verified,Pune,10.0,TVS iQube,deployed,4,BAT-HY5775,Type 2 AC,2025-11-30,Dwarka Hub,Delhi,22,28.5921,77.046
223,113,4,5,2025-08-14 07:27:51,2025-08-17,2025-11-15,3 Months,Daily,False,6401,completed,False,90,1,,7,3,8,0,Rekha,Deshmukh,7373912577,rekha_deshmukh112@outlook.com,2026-05-22 02:23:52,pending,Bangalore,,Ola S1 Pro,deployed,5,BAT-UX7681,Type 2 AC,2025-03-06,Andheri Hub,Mumbai,18,19.1136,72.8697
547,113,12,8,2025-10-11 14:56:13,2025-10-12,2025-11-11,1 Month,Monthly,True,3060,completed,False,30,1,58.0,14,5,10,1,Rekha,Deshmukh,7373912577,rekha_deshmukh112@outlook.com,2026-05-22 02:23:52,pending,Bangalore,,Hero Vida,deployed,8,BAT-RO6769,Type 2 AC,2025-09-19,Hinjawadi Hub,Pune,18,18.5912,73.739
1672,113,57,1,2026-05-05 01:42:41,2026-05-06,2027-05-06,12 Months,Monthly,True,13102,active,False,365,1,205.0,1,1,5,0,Rekha,Deshmukh,7373912577,rekha_deshmukh112@outlook.com,2026-05-22 02:23:52,pending,Bangalore,,Ather 450X,deployed,1,BAT-DQ3732,Hub Charger,2025-03-18,Koramangala Hub,Bangalore,30,12.9352,77.6245
1820,113,86,7,2026-05-27 21:24:45,2026-05-30,2026-08-28,3 Months,Monthly,True,6443,completed,True,90,1,22.0,21,2,5,0,Rekha,Deshmukh,7373912577,rekha_deshmukh112@outlook.com,2026-05-22 02:23:52,pending,Bangalore,,Bounce Infinity,deployed,7,BAT-CK3588,Portable,2026-02-15,Gachibowli Hub,Hyderabad,15,17.4401,78.3489
1861,113,17,4,2026-06-04 12:40:52,2026-06-06,2026-07-06,1 Month,Monthly,True,4508,active,False,30,1,7.0,12,3,6,0,Rekha,Deshmukh,7373912577,rekha_deshmukh112@outlook.com,2026-05-22 02:23:52,pending,Bangalore,,Ather 450X,deployed,4,BAT-DY8952,Type 2 AC,2026-04-30,Dwarka Hub,Delhi,22,28.5921,77.046
224,114,44,4,2025-08-14 08:38:53,2025-08-15,2025-11-13,3 Months,Monthly,False,7432,completed,False,90,1,,8,3,8,0,Priya,Gupta,7861767269,pgupta113@hotmail.com,2026-02-16 06:13:08,verified,Mumbai,8.0,Hero Vida,idle,4,BAT-RR1045,Portable,2025-01-13,Dwarka Hub,Delhi,22,28.5921,77.046
1847,114,59,3,2026-06-01 09:25:03,2026-06-02,2026-08-31,3 Months,Monthly,False,5641,completed,False,90,1,291.0,9,0,6,0,Priya,Gupta,7861767269,pgupta113@hotmail.com,2026-02-16 06:13:08,verified,Mumbai,8.0,Bounce Infinity,idle,3,BAT-AK9080,Portable,2025-02-28,Connaught Place Hub,Delhi,20,28.6315,77.2167
116,116,74,1,2025-07-25 01:27:30,2025-07-26,2025-08-25,1 Month,Monthly,False,2892,overdue,False,30,1,,1,4,7,0,Nisha,Pillai,7164579365,nisha.pillai115@gmail.com,2026-03-25 03:38:16,verified,Bangalore,,Ather 450X,deployed,1,BAT-LS9243,CCS2 DC,2026-04-25,Koramangala Hub,Bangalore,30,12.9352,77.6245
620,116,101,1,2025-10-23 23:08:37,2025-10-26,2026-01-24,3 Months,Weekly,False,6849,active,False,90,1,90.0,23,3,10,0,Nisha,Pillai,7164579365,nisha.pillai115@gmail.com,2026-03-25 03:38:16,verified,Bangalore,,Hero Vida,idle,1,BAT-BA3819,Portable,2025-10-11,Koramangala Hub,Bangalore,30,12.9352,77.6245
642,116,66,3,2025-10-28 07:41:43,2025-10-31,2026-01-29,3 Months,Monthly,False,7274,completed,True,90,1,4.0,7,1,10,0,Nisha,Pillai,7164579365,nisha.pillai115@gmail.com,2026-03-25 03:38:16,verified,Bangalore,,Ola S1 Pro,idle,3,BAT-RR3289,Portable,2025-01-14,Connaught Place Hub,Delhi,20,28.6315,77.2167
878,116,103,2,2025-12-09 10:52:31,2025-12-12,2026-01-11,1 Month,Weekly,False,3194,active,False,30,1,42.0,10,1,12,0,Nisha,Pillai,7164579365,nisha.pillai115@gmail.com,2026-03-25 03:38:16,verified,Bangalore,,Ola S1 Pro,idle,2,BAT-HU4574,Type 2 AC,2025-12-29,Whitefield Hub,Bangalore,25,12.9698,77.75
1012,116,53,7,2026-01-01 11:46:05,2026-01-02,2026-02-01,1 Month,Monthly,True,3400,completed,False,30,1,23.0,11,3,1,0,Nisha,Pillai,7164579365,nisha.pillai115@gmail.com,2026-03-25 03:38:16,verified,Bangalore,,Bounce Infinity,deployed,7,BAT-WK8069,Type 2 AC,2025-07-17,Gachibowli Hub,Hyderabad,15,17.4401,78.3489
1555,116,5,4,2026-04-10 18:21:24,2026-04-11,2026-07-10,3 Months,Monthly,False,7996,completed,False,90,1,99.0,18,4,4,0,Nisha,Pillai,7164579365,nisha.pillai115@gmail.com,2026-03-25 03:38:16,verified,Bangalore,,TVS iQube,deployed,4,BAT-MR6392,Portable,2025-11-24,Dwarka Hub,Delhi,22,28.5921,77.046
1940,116,137,2,2026-06-19 20:19:38,2026-06-20,2026-09-18,3 Months,Weekly,True,6167,completed,False,90,1,70.0,20,4,6,0,Nisha,Pillai,7164579365,nisha.pillai115@gmail.com,2026-03-25 03:38:16,verified,Bangalore,,TVS iQube,idle,2,BAT-IR7182,Portable,2025-04-04,Whitefield Hub,Bangalore,25,12.9698,77.75
210,117,48,4,2025-08-11 18:10:38,2025-08-12,2025-11-10,3 Months,Daily,False,5814,overdue,False,90,1,,18,0,8,0,Shweta,Patel,6917984935,shwetapatel116@yahoo.com,2026-03-01 04:44:18,verified,Mumbai,4.0,TVS iQube,deployed,4,BAT-XL7032,Portable,2026-05-02,Dwarka Hub,Delhi,22,28.5921,77.046
564,117,30,8,2025-10-15 11:49:12,2025-10-17,2025-11-16,1 Month,Weekly,True,2945,completed,False,30,1,64.0,11,2,10,0,Shweta,Patel,6917984935,shwetapatel116@yahoo.com,2026-03-01 04:44:18,verified,Mumbai,4.0,Hero Vida,deployed,8,BAT-KA5725,Hub Charger,2025-02-22,Hinjawadi Hub,Pune,18,18.5912,73.739
688,117,108,1,2025-11-03 21:56:36,2025-11-06,2026-02-04,3 Months,Monthly,False,5760,overdue,False,90,1,19.0,21,0,11,0,Shweta,Patel,6917984935,shwetapatel116@yahoo.com,2026-03-01 04:44:18,verified,Mumbai,4.0,Bounce Infinity,deployed,1,BAT-CR5503,Type 2 AC,2026-02-17,Koramangala Hub,Bangalore,30,12.9352,77.6245
865,117,79,1,2025-12-07 09:13:42,2025-12-08,2026-03-08,3 Months,Monthly,False,7233,completed,False,90,1,33.0,9,6,12,1,Shweta,Patel,6917984935,shwetapatel116@yahoo.com,2026-03-01 04:44:18,verified,Mumbai,4.0,Ola S1 Pro,idle,1,BAT-WC1500,CCS2 DC,2026-05-22,Koramangala Hub,Bangalore,30,12.9352,77.6245
1901,117,48,4,2026-06-12 03:53:45,2026-06-13,2026-09-11,3 Months,Monthly,False,6933,completed,False,90,1,186.0,3,4,6,0,Shweta,Patel,6917984935,shwetapatel116@yahoo.com,2026-03-01 04:44:18,verified,Mumbai,4.0,TVS iQube,deployed,4,BAT-XL7032,Portable,2026-05-02,Dwarka Hub,Delhi,22,28.5921,77.046
1929,117,78,1,2026-06-16 21:27:30,2026-06-18,2026-07-18,1 Month,Monthly,False,3163,active,False,30,1,4.0,21,1,6,0,Shweta,Patel,6917984935,shwetapatel116@yahoo.com,2026-03-01 04:44:18,verified,Mumbai,4.0,Ola S1 Pro,deployed,1,BAT-CJ7327,Hub Charger,2025-02-10,Koramangala Hub,Bangalore,30,12.9352,77.6245
364,118,53,7,2025-09-08 05:30:41,2025-09-09,2026-03-08,6 Months,Monthly,False,8388,completed,False,180,1,,5,0,9,0,Reyansh,Rao,9729033082,reyansh_rao117@outlook.com,2025-07-22 23:25:39,verified,Bangalore,,Bounce Infinity,deployed,7,BAT-WK8069,Type 2 AC,2025-07-17,Gachibowli Hub,Hyderabad,15,17.4401,78.3489
800,118,8,2,2025-11-24 20:05:57,2025-11-27,2025-12-27,1 Month,Monthly,False,2667,completed,True,30,1,77.0,20,0,11,0,Reyansh,Rao,9729033082,reyansh_rao117@outlook.com,2025-07-22 23:25:39,verified,Bangalore,,Ather 450X,deployed,2,BAT-QH3586,Hub Charger,2025-01-30,Whitefield Hub,Bangalore,25,12.9698,77.75
1013,118,68,3,2026-01-01 13:40:56,2026-01-04,2026-02-03,1 Month,Monthly,True,4808,completed,False,30,1,37.0,13,3,1,0,Reyansh,Rao,9729033082,reyansh_rao117@outlook.com,2025-07-22 23:25:39,verified,Bangalore,,Hero Vida,deployed,3,BAT-AN3666,Type 2 AC,2025-11-19,Connaught Place Hub,Delhi,20,28.6315,77.2167
1202,118,23,4,2026-02-04 21:59:30,2026-02-06,2026-08-05,6 Months,Monthly,False,8872,completed,False,180,1,34.0,21,2,2,0,Reyansh,Rao,9729033082,reyansh_rao117@outlook.com,2025-07-22 23:25:39,verified,Bangalore,,TVS iQube,deployed,4,BAT-ZB2559,Portable,2025-11-29,Dwarka Hub,Delhi,22,28.5921,77.046
38,119,48,4,2025-07-08 10:04:35,2025-07-09,2025-10-07,3 Months,Weekly,False,7934,completed,True,90,1,,10,1,7,0,Sunil,Hegde,6457525035,shegde118@hotmail.com,2026-05-02 11:59:20,pending,Bangalore,,TVS iQube,deployed,4,BAT-XL7032,Portable,2026-05-02,Dwarka Hub,Delhi,22,28.5921,77.046
284,119,133,4,2025-08-24 16:03:11,2025-08-27,2025-09-26,1 Month,Monthly,False,4125,cancelled,False,30,1,47.0,16,6,8,1,Sunil,Hegde,6457525035,shegde118@hotmail.com,2026-05-02 11:59:20,pending,Bangalore,,Ather 450X,idle,4,BAT-PL1656,CCS2 DC,2025-07-14,Dwarka Hub,Delhi,22,28.5921,77.046
506,119,44,4,2025-10-02 03:31:41,2025-10-05,2026-10-05,12 Months,Monthly,True,13835,active,False,365,1,38.0,3,3,10,0,Sunil,Hegde,6457525035,shegde118@hotmail.com,2026-05-02 11:59:20,pending,Bangalore,,Hero Vida,idle,4,BAT-RR1045,Portable,2025-01-13,Dwarka Hub,Delhi,22,28.5921,77.046
